ID,Variantes,Codigo EAN,Detalle,Deta,Stock,Ver stk,Precio,Oferta,Publica,Envio,Moneda,Verificación,Proveedor
11621,,7899706197762,LOREAL UV DEFENDER MATIFICANTE CLARO,Precio sin impuestos nacionales      15.868,3,1,32000,19200,1,1,ARS,MjAyNi0wMy0xMSAxOTo1NTo0Nw==,LOREAL ARG. SA (PUB)
13255,,309976790015,REVLON EYELINER RETRACTIL,Precio sin impuestos nacionales      14.174,2,1,24500,17150,1,1,ARS,MjAyNi0wNC0wNiAyMDoyNTo0NA==,NEW REVLON ARG. SA
14003,,309970126476,REVLON MASCARA PESTAÑAS BIG BAD LASH  BLACK,Precio sin impuestos nacionales      26.033,2,1,31500,,1,1,ARS,MjAyNi0wNC0wNiAyMDoyNTo0NA==,NEW REVLON ARG. SA
17296,,309970127275,REVLON BRUMA FACIAL ROSE GLOW,Precio sin impuestos nacionales      17.240,2,1,29800,20860,1,1,ARS,MjAyNi0wNC0wNiAyMDoyNTo0NA==,NEW REVLON ARG. SA
17298,,309970050580,REVLON CEJAS FILLER GEL,Precio sin impuestos nacionales      18.760,2,1,22700,,1,1,ARS,MjAyNi0wNC0wNiAyMDoyNTo0NQ==,NEW REVLON ARG. SA
17300,,309970135027,REVLON DELINEADOR LIQUIDO BRONZAGE,Precio sin impuestos nacionales      10.471,2,1,18100,12670,1,1,ARS,MjAyNi0wNC0wNiAyMDoyNTo0NQ==,NEW REVLON ARG. SA
17302,,309970135003,REVLON DELINEADOR LIQUIDO GUNMETAL,Precio sin impuestos nacionales      10.471,2,1,18100,12670,1,1,ARS,MjAyNi0wNC0wNiAyMDoyNTo0NQ==,NEW REVLON ARG. SA
17816,,309970166373,REVLON DELINEADOR COLORSTAY LINE CREATOR 152,Precio sin impuestos nacionales      16.430,2,1,28400,19880,1,1,ARS,MjAyNi0wNC0wNiAyMDoyNTo0NQ==,NEW REVLON ARG. SA
17818,,309974378017,REVLON KISS EXFOLIATING BALM,Precio sin impuestos nacionales      10.760,2,1,18600,13020,1,1,ARS,MjAyNi0wNC0wNiAyMDoyNTo0NQ==,NEW REVLON ARG. SA
20556,,7899706188340,LOREAL UV DEFENDER MATIFICANTE,Precio sin impuestos nacionales      15.868,3,1,32000,19200,1,1,ARS,MjAyNi0wMy0xMSAxOTo1NTo0Nw==,LOREAL ARG. SA (PUB)
23802,,309976790039,REVLON DELINEADOR OJOS COLORSTAY BROWN,Precio sin impuestos nacionales      14.174,2,1,24500,17150,1,1,ARS,MjAyNi0wNC0wNiAyMDoyNTo0NQ==,NEW REVLON ARG. SA
23810,,309970206093,REVLON DELINEADOR LIQ MICRO LINER MARRON,Precio sin impuestos nacionales      15.736,2,1,27200,19040,1,1,ARS,MjAyNi0wNC0wNiAyMDoyNTo0NQ==,NEW REVLON ARG. SA
23812,,309970206079,REVLON DELINEADOR LIQ MICRO LINER NEGRO,Precio sin impuestos nacionales      15.736,2,1,27200,19040,1,1,ARS,MjAyNi0wNC0wNiAyMDoyNTo0NQ==,NEW REVLON ARG. SA
23814,,309970086527,REVLON DELINEADOR OJOS MICRO GEL NEGRO,Precio sin impuestos nacionales      14.174,2,1,24500,17150,1,1,ARS,MjAyNi0wNC0wNiAyMDoyNTo0NQ==,NEW REVLON ARG. SA
25420,,7509552892765,LOREAL UV DEFENDER F50 SERUM  X 30,Precio sin impuestos nacionales      21.818,3,1,44000,26400,1,1,ARS,MjAyNi0wMy0xMSAxOTo1NTo0Nw==,LOREAL ARG. SA (PUB)
9133,,7509552455557,GARNIER AGUA MICELAR SKIN ACTIVE  X 400,Precio sin impuestos nacionales      16.521,2,1,19990,,1,1,ARS,MjAyNi0wMy0xMSAxOTo1NTo0Nw==,LOREAL ARG.SA D.GARNIER
9135,,3600541744523,GARNIER AGUA MICELAR BIFÁSICA SKIN ACTIVE X 400,Precio sin impuestos nacionales      16.521,2,1,19990,,1,1,ARS,MjAyNi0wMy0xMSAxOTo1NTo0Nw==,LOREAL ARG.SA D.GARNIER
9379,,3600542326414,GARNIER AGUA MICELAR AGUA DE ROSAS,Precio sin impuestos nacionales      16.521,2,1,19990,,1,1,ARS,MjAyNi0wMy0xMSAxOTo1NTo0Nw==,LOREAL ARG.SA D.GARNIER
9751,,8435415011525,JEAN PAUL GAULTIER CLASSIQUE EDP X 50,Precio sin impuestos nacionales      139.669,2,1,169000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNA==,PUIG ARGENTINA SA (SELE)
9753,,8435415011341,JEAN PAUL GAULTIER CLASSIQUE EDT X 100 ,Precio sin impuestos nacionales      193.636,0,1,234300,,0,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNA==,PUIG ARGENTINA SA (SELE)
9923,,8411061926093,CAROLINA HERRERA BAD BOY EDT X 50,Precio sin impuestos nacionales      116.760,2,1,176600,141280,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNA==,PUIG ARGENTINA SA (SELE)
16016,,3349668596355,PHANTOM EDT X 200 RECARGA,Precio sin impuestos nacionales      182.645,2,1,221000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNA==,PUIG ARGENTINA SA (SELE)
16440,,7793742005442,AVENO ACONDICIONADOR INFANTIL X 250,Precio sin impuestos nacionales      15.157,3,1,26200,18340,1,1,ARS,MjAyNi0wMy0xOCAxOToxNjozNA==,FARMANET SA
16448,,7793742004353,AVENO ACONDICIONADOR SENSIBLES X 250,Precio sin impuestos nacionales      15.041,3,1,26000,18200,1,1,ARS,MjAyNi0wMy0xOCAxOToxNjozNA==,FARMANET SA
16622,,8433982018701,BENETTON SISTERLAND BLUE NEROLI EDT x 80,Precio sin impuestos nacionales      38.264,0,1,46300,,0,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNA==,PUIG ARGENTINA SA (SEMI)
20378,,3349668595945,FAME RECARGA X 200,Precio sin impuestos nacionales      164.463,2,1,199000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNA==,PUIG ARGENTINA SA (SELE)
20384,,3349668594412,FAME EDP X 80,Precio sin impuestos nacionales      218.843,2,1,264800,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNA==,PUIG ARGENTINA SA (SELE)
20402,,8433982019562,BENETTON TRIBE MEN EDT X 90,Precio sin impuestos nacionales      38.264,2,1,46300,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNA==,PUIG ARGENTINA SA (SEMI)
21052,,8411061057735,SHAKIRA DANCE OCEAN EDT X 80,Precio sin impuestos nacionales      29.025,2,1,43900,35120,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNA==,PUIG ARGENTINA SA (SEMI)
22355,,3137370357650,NINA ROSE EDT X 50,Precio sin impuestos nacionales      114.876,2,1,139000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNA==,PUIG ARGENTINA SA (SELE)
22365,,8433982024122,BENETTON SISTERLAND YELLLOW PEONY,Precio sin impuestos nacionales      35.372,2,1,42800,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNA==,PUIG ARGENTINA SA (SEMI)
23584,,8411061063095,SHAKIRA  KISS EDT X 80,Precio sin impuestos nacionales      31.157,2,1,37700,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNA==,PUIG ARGENTINA SA (SEMI)
24416,,8411061083550,CAROLINA HERRERA 212 HEROES MEN TV MUSIC EDT X 90,Precio sin impuestos nacionales      158.926,2,1,192300,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNA==,PUIG ARGENTINA SA (SELE)
25434,,7798102151104,VALDEZ IRIS Y PACHOULI EDT X 100,Precio sin impuestos nacionales      27.066,2,1,32750,,1,1,ARS,MjAyNi0wMS0wMyAxNzoxMDoyMA==,MAISON DE LA PERFUMERIE
25436,,7798102151791,VALDEZ PIEL EDT X 100,Precio sin impuestos nacionales      30.165,2,1,36500,,1,1,ARS,MjAyNS0xMC0yNSAxMDo1Nzo1Nw==,MAISON DE LA PERFUMERIE
25438,,7798332022649,WELLINGTON SHINE EDP X 100,Precio sin impuestos nacionales      32.479,2,1,39300,,1,1,ARS,MjAyNi0wMS0xNCAxNjoyMzowNw==,PADOC SA
25440,,085715950024,BE DELICIOUS EDP X 30,Precio sin impuestos nacionales      85.041,2,1,102900,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNA==,DIFFUPAR SA
25442,,085715950253,DKNY WOMAN ENERGIZING EDP X 100,Precio sin impuestos nacionales      142.149,0,1,172000,,0,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNA==,DIFFUPAR SA
25444,,8057971188291,DOLCE & GABBANA DEVOTION INTENSO EDP X 100,Precio sin impuestos nacionales      263.636,0,1,319000,,0,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNA==,DIFFUPAR SA
25446,,8057971188284,DOLCE & GABBANA DEVOTION INTENSO EDP X 50,Precio sin impuestos nacionales      219.008,0,1,265000,,0,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNA==,DIFFUPAR SA
25450,,8057971182053,DOLCE & GABBANA L IMPERATRICE EDT X 100,Precio sin impuestos nacionales      119.835,0,1,145000,,0,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNA==,DIFFUPAR SA
25452,,8057971185481,DOLCE & GABBANA QUEEN EDT X100 + MINITALLA X10,Precio sin impuestos nacionales      248.760,2,1,301000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNA==,DIFFUPAR SA
25454,,8057971185399,DOLCE & GABBANA THE ONE EDP X75 + CREMA PERFUMADA +MINI TALLA X10,Precio sin impuestos nacionales      235.537,0,1,285000,,0,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNQ==,DIFFUPAR SA
25458,,3423222092818,ISSEY MIYAKE FOR MEN VETIVER X50 + GEL DE DUCHA + BALSAMO FACIAL,Precio sin impuestos nacionales      166.942,2,1,202000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNQ==,DIFFUPAR SA
25460,,3423222106485,ISSEY MIYAKE FOR MEN EDT X75 + GEL DE DUCHA,Precio sin impuestos nacionales      168.595,2,1,204000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNQ==,DIFFUPAR SA
25462,,3423222106324,ISSEY MIYAKE FOR MEN LE SEL X 100,Precio sin impuestos nacionales      227.273,2,1,275000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNQ==,DIFFUPAR SA
25464,,3423222106300,ISSEY MIYAKE FOR MEN LE SEL X 50,Precio sin impuestos nacionales      186.777,2,1,226000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNQ==,DIFFUPAR SA
25466,,3423222106461,L`EAU D ISSEY MIYAKE EDT X 100 +CREMA PERFUMADA + EDT X10,Precio sin impuestos nacionales      227.273,2,1,275000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNQ==,DIFFUPAR SA
25468,,3423222106225,ISSEY MIYAKE FOR MEN SOLAR LAVENDER EDT X 100,Precio sin impuestos nacionales      210.744,2,1,255000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNQ==,DIFFUPAR SA
25470,,3423222106201,ISSEY MIYAKE FOR MEN SOLAR LAVENDER EDT X 50,Precio sin impuestos nacionales      166.942,2,1,202000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNQ==,DIFFUPAR SA
25472,,3423222105884,ISSEY SOLAR VIOLET EDT X 100,Precio sin impuestos nacionales      232.231,2,1,281000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNQ==,DIFFUPAR SA
25474,,3423222105860,ISSEY SOLAR VIOLET X 50,Precio sin impuestos nacionales      181.818,1,1,220000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNQ==,DIFFUPAR SA
25490,,8411114095264,NETFLIX LA CASA DE PAPEL BERLIN EDT X 100 + GEL DUCHA + BOLSA,Precio sin impuestos nacionales      38.843,2,1,47000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNQ==,DIFFUPAR SA
25492,,8411114095318,NETFLIX ONE PIECE + GEL DUCHA + BOTELLA,Precio sin impuestos nacionales      38.843,1,1,47000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNQ==,DIFFUPAR SA
25494,,8411114095332,NETFLIX SQUID GAME EDT X 100 + FIGURA + GEL PARA DUCHA,Precio sin impuestos nacionales      38.843,2,1,47000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNQ==,DIFFUPAR SA
25496,,8411114095288,NETFLIX STRANGER THINGS MAN EDT X 100  + GEL PARA DUCHA +NECESSAIRE,Precio sin impuestos nacionales      38.843,1,1,47000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNQ==,DIFFUPAR SA
25498,,8411114095295,NETFLIX STRANGER THINGS WOMAN EDT X 100 + ESMALTE UÑAS + NECESSAIRE,Precio sin impuestos nacionales      38.843,3,1,47000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNQ==,DIFFUPAR SA
25500,,7640496670177,TOMMY MEN IMPACT EDT X 100 +TRAVEL X 4 ,Precio sin impuestos nacionales      167.769,2,1,203000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNQ==,DIFFUPAR SA
25504,,3348901484909,DIOR HOMME DEODORANTE SPRAY,Precio sin impuestos nacionales      49.091,2,1,59400,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNQ==,FACSA (DIOR)
25506,,3348901627351,MISS DIOR BLOOMING BOUQUET EDT X 30,Precio sin impuestos nacionales      128.595,0,1,155600,,0,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNQ==,FACSA (DIOR)
25508,,3348901553261,DIOR SAUVAGE AFTER SHAVE X 100 ( BALSAMO FACIAL ),Precio sin impuestos nacionales      78.926,2,1,95500,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNQ==,FACSA (DIOR)
25512,,3274872456129,GIVENCHY IRRESISTIBLE EDP X 35 ,Precio sin impuestos nacionales      148.760,0,1,180000,,0,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNQ==,FACSA (GIV)
25514,,3274872456136,GIVENCHY IRRESISTIBLE EDP X 50 ,Precio sin impuestos nacionales      161.653,2,1,244500,195600,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNQ==,FACSA (GIV)
25516,,3274872456143,GIVENCHY IRRESISTIBLE EDP X 80 ,Precio sin impuestos nacionales      242.397,2,1,293300,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNQ==,FACSA (GIV)
25518,,3274872468993,GIVENCHY IRRESISTIBLE VERY FLORAL EDP X 35,Precio sin impuestos nacionales      119.008,3,1,180000,144000,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNQ==,FACSA (GIV)
25520,,3274872469006,GIVENCHY IRRESISTIBLE VERY FLORAL EDP X 50,Precio sin impuestos nacionales      202.066,0,1,244500,,0,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNQ==,FACSA (GIV)
25522,,3274872469013,GIVENCHY IRRESISTIBLE VERY FLORAL EDP X 80,Precio sin impuestos nacionales      242.397,2,1,293300,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNQ==,FACSA (GIV)
25530,,3386460127233,LANVIN LES FLEURS SUNNY MAGNOLIA EDT X 50,Precio sin impuestos nacionales      53.281,2,1,92100,64470,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNQ==,GRETA S.A.
25532,,3386460143271,MONT BLANC EXTREME SMOKED EDP X 125,Precio sin impuestos nacionales      309.091,2,1,374000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNQ==,GRETA S.A.
25534,,3386460143288,MONT BLANC PATCHOULI DARK EDP X 125,Precio sin impuestos nacionales      309.091,2,1,374000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNQ==,GRETA S.A.
25536,,3386460152303,ROCHAS MADEMOISELLE IN PARIS EDP X 50,Precio sin impuestos nacionales      135.950,2,1,164500,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNQ==,GRETA S.A.
25538,,3386460152297,ROCHAS MADEMOISELLE IN PARIS EDP X 90,Precio sin impuestos nacionales      227.273,0,1,275000,,0,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNQ==,GRETA S.A.
25542,,8058045425649,TRUSSARDI NEW FEMININE EDP X 90,Precio sin impuestos nacionales      180.165,2,1,218000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNQ==,GRETA S.A.
18050,,3614273662420,ARMANI ACQUA DI GIO MEN EDP X 125  RECARGABLE,Precio sin impuestos nacionales      313.223,2,1,379000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNQ==,LOREAL ARG. SA (PCI)
18052,,3614273662499,ARMANI ACQUA DI GIO MEN EDP X 40  RECARGABLE,Precio sin impuestos nacionales      147.934,2,1,179000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNQ==,LOREAL ARG. SA (PCI)
21217,,3614273662413,ARMANI ACQUA DI GIO MEN EDP X 150 RECARGA,Precio sin impuestos nacionales      177.686,2,1,215000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNQ==,LOREAL ARG. SA (PCI)
25062,,3614273954297,ARMANI ACQUA DI GIO MEN EDP X 200 ,Precio sin impuestos nacionales      313.223,2,1,379000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNg==,LOREAL ARG. SA (PCI)
25544,,3614273954341,ARMANI ACQUA DI GIO MEN EDP X 100,Precio sin impuestos nacionales      313.223,2,1,379000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNg==,LOREAL ARG. SA (PCI)
18054,,3614273662475,ARMANI ACQUA DI GIO MEN EDP X 75  RECARGABLE,Precio sin impuestos nacionales      180.992,0,1,219000,,0,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNg==,LOREAL ARG. SA (PCI)
25546,,3614273955416,ARMANI ACQUA DI GIO MEN EDP X 50,Precio sin impuestos nacionales      180.992,2,1,219000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNg==,LOREAL ARG. SA (PCI)
25548,,3614273955546,ARMANI ACQUA DI GIO MEN EDT X 100,Precio sin impuestos nacionales      271.901,2,1,329000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNg==,LOREAL ARG. SA (PCI)
22809,,3614273907521,ARMANI ACQUA DI GIO MEN PARFUM X 125,Precio sin impuestos nacionales      351.240,2,1,425000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNg==,LOREAL ARG. SA (PCI)
25550,,3614273954167,ARMANI ACQUA DI GIO MEN PARFUM X 100,Precio sin impuestos nacionales      354.545,0,1,429000,,0,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNg==,LOREAL ARG. SA (PCI)
22813,,3614273906470,ARMANI ACQUA DI GIO MEN PARFUM X 75,Precio sin impuestos nacionales      197.521,2,1,239000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNg==,LOREAL ARG. SA (PCI)
25554,,3614273947787,ARMANI MY WAY NECTAR EDP X 30,Precio sin impuestos nacionales      158.017,2,1,239000,191200,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNg==,LOREAL ARG. SA (PCI)
25556,,3614273947770,ARMANI MY WAY NECTAR EDP X 50,Precio sin impuestos nacionales      238.843,0,1,289000,,0,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNg==,LOREAL ARG. SA (PCI)
25558,,3614273927352,ARMANI MY WAY PARFUM X 90,Precio sin impuestos nacionales      218.182,2,1,330000,264000,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNg==,LOREAL ARG. SA (PCI)
9937,,8435415012638,JEAN PAUL GAULTIER LE MALE EDT X 75,Precio sin impuestos nacionales      136.364,1,1,165000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNg==,PUIG ARGENTINA SA (SELE)
12453,,8435415032315,JEAN PAUL GAULTIER LE MALE LE PARFUM X 125,Precio sin impuestos nacionales      201.901,2,1,244300,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNg==,PUIG ARGENTINA SA (SELE)
12455,,8435415032278,JEAN PAUL GAULTIER LE MALE LE PARFUM X 75,Precio sin impuestos nacionales      826.445,0,1,999999,,0,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNg==,PUIG ARGENTINA SA (SELE)
16018,,8435415055956,JEAN PAUL GAULTIER SCANDAL HOMME EDT RECARGA X 200,Precio sin impuestos nacionales      191.736,2,1,232000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNg==,PUIG ARGENTINA SA (SELE)
16020,,8435415030885,JEAN PAUL GAULTIER SCANDAL HOMME EDT X 100,Precio sin impuestos nacionales      190.826,1,1,230900,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNg==,PUIG ARGENTINA SA (SELE)
16022,,8435415055963,JEAN PAUL GAULTIER SCANDAL HOMME EDT X 150,Precio sin impuestos nacionales      278.207,1,1,480900,336630,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNg==,PUIG ARGENTINA SA (SELE)
16024,,8435415030908,JEAN PAUL GAULTIER SCANDAL HOMME EDT X 50,Precio sin impuestos nacionales      161.983,2,1,196000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNg==,PUIG ARGENTINA SA (SELE)
17410,,8435415012690,JEAN PAUL GAULTIER LE MALE EDT X 200,Precio sin impuestos nacionales      192.463,2,1,291100,232880,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNg==,PUIG ARGENTINA SA (SELE)
20392,,8435415050777,JEAN PAUL GAULTIER SCANDAL WOMAN  LE PARFUM INTENSO X 30,Precio sin impuestos nacionales      148.678,2,1,179900,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNg==,PUIG ARGENTINA SA (SELE)
22347,,8435415012669,JEAN PAUL GAULTIER LE MALE EDT X 125,Precio sin impuestos nacionales      183.636,2,1,222200,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNg==,PUIG ARGENTINA SA (SELE)
22375,,8435415064637,JEAN PAUL GAULTIER SCANDAL HOMME LE PARFUM INTENSE RECARGA X 200,Precio sin impuestos nacionales      184.793,0,1,223600,,0,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNg==,PUIG ARGENTINA SA (SELE)
22377,,8435415065191,JEAN PAUL GAULTIER SCANDAL HOMME LE PARFUM INTENSE  X 100,Precio sin impuestos nacionales      209.669,2,1,253700,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNg==,PUIG ARGENTINA SA (SELE)
22379,,8435415065207,JEAN PAUL GAULTIER SCANDAL HOMME LE PARFUM INTENSE  X 50,Precio sin impuestos nacionales      178.099,1,1,215500,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNg==,PUIG ARGENTINA SA (SELE)
23712,,8435415076937,JEAN PAUL GAULTIER LE MALE ELIXIR PARFUM X 75 ,Precio sin impuestos nacionales      186.364,1,1,225500,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNg==,PUIG ARGENTINA SA (SELE)
23714,,8435415076944,JEAN PAUL GAULTIER LE MALE ELIXIR PARFUM X 125 ,Precio sin impuestos nacionales      220.248,2,1,266500,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNg==,PUIG ARGENTINA SA (SELE)
24866,,8435415081177,JEAN PAUL GAULTIER LE MALE COLLECTOR EDT X 125,Precio sin impuestos nacionales      130.165,2,1,157500,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNg==,PUIG ARGENTINA SA (SELE)
25586,,3137370357636,NINA EDT X 30,Precio sin impuestos nacionales      100.826,0,1,122000,,0,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNg==,PUIG ARGENTINA SA (SELE)
25588,,3349668568093,OLYMPEA EDP X 50,Precio sin impuestos nacionales      164.545,0,1,199100,,0,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNg==,PUIG ARGENTINA SA (SELE)
25604,,8411061081426,POWER OF SEDUCTION EDT X 100,Precio sin impuestos nacionales      38.512,1,1,46600,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNg==,PUIG ARGENTINA SA (SEMI)
25606,,8411061079942,THE ICON EDP X 50,Precio sin impuestos nacionales      37.355,2,1,45200,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNg==,PUIG ARGENTINA SA (SEMI)
25608,,8411061085295,THE ICON EDT X 100,Precio sin impuestos nacionales      46.694,2,1,56500,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNg==,PUIG ARGENTINA SA (SEMI)
25612,,8433982026263,BENETTON EVER GREEN HOMBRE X 100,Precio sin impuestos nacionales      30.496,2,1,36900,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNg==,PUIG ARGENTINA SA (SEMI)
25614,,8433982026287,BENETTON EVER GREEN MUJER X 100,Precio sin impuestos nacionales      30.496,2,1,36900,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNg==,PUIG ARGENTINA SA (SEMI)
25632,,8411061084052,BLUE SEDUCTION SUMMER WOMAN X 100,Precio sin impuestos nacionales      826.445,0,1,999999,,0,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNg==,PUIG ARGENTINA SA (SEMI)
25634,,8411061081594,BLUE SEDUCTION WOMAN EDT X 50,Precio sin impuestos nacionales      26.446,2,1,32000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNg==,PUIG ARGENTINA SA (SEMI)
25638,,8411061081006,HER GOLDEN SECRET WOMAN EDT X 80,Precio sin impuestos nacionales      33.554,2,1,40600,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNg==,PUIG ARGENTINA SA (SEMI)
25644,,8411061081761,KING OF SEDUCTION EDT X 50,Precio sin impuestos nacionales      28.760,3,1,34800,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNg==,PUIG ARGENTINA SA (SEMI)
25650,,8411061067789,SHAKIRA DANCE DIAMONDS X 80 + DESODORANTE,Precio sin impuestos nacionales      37.190,2,1,45000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNg==,PUIG ARGENTINA SA (SEMI)
25652,,8411061067079,SHAKIRA DANCE MIDNIGHT X 80 + DESODORANTE,Precio sin impuestos nacionales      42.149,2,1,51000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNg==,PUIG ARGENTINA SA (SEMI)
25666,,8411061084854,THE ICON SPLENDID EDP X 80 + DESODORANTE,Precio sin impuestos nacionales      49.587,2,1,60000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNg==,PUIG ARGENTINA SA (SEMI)
25670,,3348901728829,DIOR SAUVAGE EAU FORTE PARFUM SANS ALCOHOL X 60,Precio sin impuestos nacionales      237.355,2,1,287200,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNw==,FACSA (DIOR)
25672,,3348901728836,SAUVAGE EAU FORTE PARFUM SANS ALCOHOL X 100,Precio sin impuestos nacionales      208.785,2,1,360900,252630,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNw==,FACSA (DIOR)
25674,,3274872473669,GIVENCHY L´INTERDIT ABSOLU EDP INTENSE X 35,Precio sin impuestos nacionales      170.909,2,1,206800,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNw==,FACSA (GIV)
25676,,3274872473676,GIVENCHY L´INTERDIT ABSOLU EDP INTENSE X 50,Precio sin impuestos nacionales      218.182,2,1,264000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNw==,FACSA (GIV)
25678,,3274872473683,GIVENCHY L´INTERDIT ABSOLU EDP INTENSE X 80,Precio sin impuestos nacionales      261.983,2,1,317000,,1,1,ARS,MjAyNi0wNC0xNCAwMDoyODowNw==,FACSA (GIV)
